SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,7524 30th Ave NW,Seattle,WA,98117,824500,3,2.0,,1660,6250,1940,,497,,,,,http://www.redfin.com/WA/Seattle/7524-30th-Ave-NW-98117/home/163047,,,N,Y,47.6838716,-122.3953646
PAST SALE,November-18-2019,Single Family Residential,2416 NW 64th St,Seattle,WA,98107,999950,4,2.25,Ballard,1935,1600,2019,299,517,,Sold,,,http://www.redfin.com/WA/Seattle/2416-NW-64th-St-98117/home/167249033,NWMLS,1513822,N,Y,47.6755104,-122.3885013
PAST SALE,November-22-2019,Single Family Residential,5511 7th Ave NW,Seattle,WA,98107,1185000,5,4.0,Ballard,2610,5000,1914,295,454,,Sold,,,http://www.redfin.com/WA/Seattle/5511-7th-Ave-NW-98107/home/494691,NWMLS,1495761,N,Y,47.6691289,-122.3653489
PAST SALE,February-21-2020,Single Family Residential,8014 Dibble Ave NW,Seattle,WA,98117,1825000,5,4.0,Ballard,3300,5700,2019,204,553,,Sold,,,http://www.redfin.com/WA/Seattle/8014-Dibble-Ave-NW-98117/home/498562,NWMLS,1460229,N,Y,47.687452,-122.3669651
PAST SALE,November-22-2019,Single Family Residential,3445 37th Ave SW,Seattle,WA,98126,550000,3,1.0,Belvidere,1640,4062,1928,295,335,,Sold,,,http://www.redfin.com/WA/Seattle/3445-37th-Ave-SW-98126/home/328606,NWMLS,1532843,N,Y,47.5717843,-122.3784722
PAST SALE,November-25-2019,Single Family Residential,3272 38th Ave SW,Seattle,WA,98126,860000,4,2.75,Belvidere,1970,6072,1941,292,437,,Sold,,,http://www.redfin.com/WA/Seattle/3272-38th-Ave-SW-98126/home/329293,NWMLS,1535671,N,Y,47.5734466,-122.380016
PAST SALE,September-18-2019,Single Family Residential,4131 48th Ave SW,Seattle,WA,98116,685000,3,1.75,Alaska Junction,1620,5460,1947,360,423,,Sold,,,http://www.redfin.com/WA/Seattle/4131-48th-Ave-SW-98116/home/331729,NWMLS,1504826,N,Y,47.5656521,-122.3937964
PAST SALE,March-6-2020,Single Family Residential,3129 Alki Ave SW,Seattle,WA,98116,3050000,4,2.5,Alki,3720,7870,1949,190,820,,Sold,,,http://www.redfin.com/WA/Seattle/3129-Alki-Ave-SW-98116/home/150115,NWMLS,1510346,N,Y,47.5769862,-122.4191658
PAST SALE,October-24-2019,Single Family Residential,2111 45th Ave SW,Seattle,WA,98116,917500,5,2.75,North Admiral,2810,4375,1927,324,327,,Sold,,,http://www.redfin.com/WA/Seattle/2111-45th-Ave-SW-98116/home/330992,NWMLS,1493860,N,Y,47.5849829,-122.3894314
PAST SALE,September-20-2019,Single Family Residential,4821 38th Ave SW,Seattle,WA,98126,1440000,4,3.5,Alaska Junction,2965,3487,2018,358,486,,Sold,,,http://www.redfin.com/WA/Seattle/4821-38th-Ave-SW-98126/home/470491,NWMLS,1514800,N,Y,47.5586062,-122.3805018
PAST SALE,November-25-2019,Single Family Residential,4141 37th Ave SW,Seattle,WA,98126,700000,3,1.75,Alaska Junction,1560,5750,1946,292,449,,Sold,,,http://www.redfin.com/WA/Seattle/4141-37th-Ave-SW-98126/home/328385,NWMLS,1533707,N,Y,47.5652344,-122.3790663
PAST SALE,December-20-2019,Single Family Residential,3621 44th Ave SW,Seattle,WA,98116,639700,2,1.0,West Seattle,1780,4680,1921,267,359,,Sold,,,http://www.redfin.com/WA/Seattle/3621-44th-Ave-SW-98116/home/331303,NWMLS,1540286,N,Y,47.5713824,-122.3884295
PAST SALE,February-27-2020,Single Family Residential,4700 49th Ave SW,Seattle,WA,98116,1115000,5,2.5,Alaska Junction,2640,5000,2010,198,422,,Sold,,,http://www.redfin.com/WA/Seattle/4700-49th-Ave-SW-98116/home/22441376,NWMLS,1558589,N,Y,47.5610029,-122.3945279
PAST SALE,,Single Family Residential,4115 SW Hudson St,Seattle,WA,98136,650000,3,1.0,,1410,3125,1913,,461,,,,,http://www.redfin.com/WA/Seattle/4115-SW-Hudson-St-98136/home/470925,,,N,Y,47.5573084,-122.384892
PAST SALE,December-13-2019,Single Family Residential,3956 SW Austin St,Seattle,WA,98136,695000,3,2.25,Gatewood,3000,5513,1961,274,232,,Sold,,,http://www.redfin.com/WA/Seattle/3956-SW-Austin-St-98136/home/468460,NWMLS,1549341,N,Y,47.5352679,-122.3843898
PAST SALE,December-26-2019,Single Family Residential,4437 46th Ave SW,Seattle,WA,98116,815000,3,1.75,Alaska Junction,1970,5650,1914,261,414,,Sold,,,http://www.redfin.com/WA/Seattle/4437-46th-Ave-SW-98116/home/329856,NWMLS,1543800,N,Y,47.5636753,-122.3911482
PAST SALE,,Single Family Residential,6349 39th Ave SW,Seattle,WA,98136,685000,3,2.0,,2060,4800,1919,,333,,,,,http://www.redfin.com/WA/Seattle/6349-39th-Ave-SW-98136/home/471178,,,N,Y,47.5451799,-122.3821197
PAST SALE,December-6-2019,Single Family Residential,2105 45th Ave SW,Seattle,WA,98116,1600000,4,2.5,North Admiral,3738,8750,1904,281,428,,Sold,,,http://www.redfin.com/WA/Seattle/2105-45th-Ave-SW-98116/home/331549,NWMLS,1530451,N,Y,47.5852162,-122.3895061
PAST SALE,December-6-2019,Single Family Residential,5233 35th Ave SW,Seattle,WA,98126,543000,3,1.0,Fairmount,1770,5720,1926,281,307,,Sold,,,http://www.redfin.com/WA/Seattle/5233-35th-Ave-SW-98126/home/471404,NWMLS,1520287,N,Y,47.554654,-122.3766016
PAST SALE,,Single Family Residential,3836 44th Ave SW,Seattle,WA,98116,550000,2,1.0,,1070,4680,1926,,514,,,,,http://www.redfin.com/WA/Seattle/3836-44th-Ave-SW-98116/home/330098,,,N,Y,47.569117,-122.3877696
PAST SALE,October-10-2019,Single Family Residential,4146 SW Orchard St,Seattle,WA,98136,220000,1,1.0,Lincoln Park,730,10656,1918,338,301,,Sold,,,http://www.redfin.com/WA/Seattle/4146-SW-Orchard-St-98136/home/468886,NWMLS,1502218,N,Y,47.5391529,-122.3853921
PAST SALE,October-18-2019,Single Family Residential,5636 35th Ave SW,Seattle,WA,98126,460000,2,1.0,West Seattle,860,4840,1918,330,535,,Sold,,,http://www.redfin.com/WA/Seattle/5636-35th-Ave-SW-98126/home/159987,NWMLS,1523026,N,Y,47.5508277,-122.3759173
PAST SALE,October-28-2019,Single Family Residential,4550 50th Ave SW,Seattle,WA,98116,738625,4,2.25,Genesee,2224,5750,1962,320,332,,Sold,,,http://www.redfin.com/WA/Seattle/4550-50th-Ave-SW-98116/home/330655,NWMLS,1508764,N,Y,47.5614834,-122.3959187
PAST SALE,January-22-2020,Single Family Residential,8256 Northrop Pl SW,Seattle,WA,98136,1250000,4,3.0,Fauntleroy,2772,4000,2019,234,451,,Sold,,,http://www.redfin.com/WA/Seattle/8256-Northrop-Pl-SW-98136/home/166840540,NWMLS,1461544,N,Y,47.5288593,-122.3881799
PAST SALE,October-15-2019,Single Family Residential,4847 46th Ave SW,Seattle,WA,98116,830000,3,2.0,Alaska Junction,2430,5128,1916,333,342,,Sold,,,http://www.redfin.com/WA/Seattle/4847-46th-Ave-SW-98116/home/153415,NWMLS,1459052,N,Y,47.5579346,-122.3910683
PAST SALE,October-28-2019,Single Family Residential,3019 SW Juneau St,Seattle,WA,98126,558500,2,2.25,High Point,1360,2114,2008,320,411,111,Sold,,,http://www.redfin.com/WA/Seattle/3019-SW-Juneau-St-98126/home/18662196,NWMLS,1523188,N,Y,47.549968,-122.371951
PAST SALE,December-6-2019,Single Family Residential,7516 44th Pl SW,Seattle,WA,98136,941775,3,2.5,Lincoln Park,2330,9108,1964,281,404,,Sold,,,http://www.redfin.com/WA/Seattle/7516-44th-Pl-SW-98136/home/156772,NWMLS,1527447,N,Y,47.5352963,-122.3894648
PAST SALE,October-30-2019,Single Family Residential,3036 SW Roxbury St,Seattle,WA,98126,425000,3,1.0,Westwood Village,950,5000,1951,318,447,,Sold,,,http://www.redfin.com/WA/Seattle/3036-SW-Roxbury-St-98126/home/471825,NWMLS,1523260,N,Y,47.5176285,-122.3729734
PAST SALE,November-6-2019,Single Family Residential,10052 47th Ave SW,Seattle,WA,98146,950000,4,1.75,Marine View,1950,16560,1953,311,487,,Sold,,,http://www.redfin.com/WA/Seattle/10052-47th-Ave-SW-98146/home/156653,NWMLS,1466110,N,Y,47.51239,-122.3926571
PAST SALE,January-31-2020,Single Family Residential,3045 SW 116th Pl,Burien,WA,98146,700000,5,3.0,Shorewood,2310,8016,1968,225,303,,Sold,,,http://www.redfin.com/WA/Burien/3045-SW-116th-Pl-98146/home/333127,NWMLS,1547507,N,Y,47.4987217,-122.3729612
PAST SALE,,Single Family Residential,4717 W Marginal Way SW,Seattle,WA,98106,499000,,,,,3750,1932,,,,,,,http://www.redfin.com/WA/Seattle/4717-W-Marginal-Way-SW-98106/home/160177,,,N,Y,47.5606492,-122.3520929
PAST SALE,October-17-2019,Single Family Residential,4220 SW 104th St,Seattle,WA,98146,515000,3,1.0,Arbor Heights,1868,5236,1939,331,276,,Sold,,,http://www.redfin.com/WA/Seattle/4220-SW-104th-St-98146/home/156153,NWMLS,1515219,N,Y,47.5102805,-122.3865828
PAST SALE,November-5-2019,Single Family Residential,11043 Marine View Pl SW,Seattle,WA,98146,700000,3,2.25,Arbor Heights,2180,7600,1966,312,321,,Sold,,,http://www.redfin.com/WA/Seattle/11043-Marine-View-Pl-SW-98146/home/158331,NWMLS,1528606,N,Y,47.5033884,-122.3801576
PAST SALE,November-4-2019,Single Family Residential,10429 39th Ave SW,Seattle,WA,98146,1095000,4,2.5,Arbor Heights,3110,7851,2015,313,352,,Sold,,,http://www.redfin.com/WA/Seattle/10429-39th-Ave-SW-98146/home/101611600,NWMLS,1519783,N,Y,47.5092307,-122.3818218
PAST SALE,February-14-2020,Single Family Residential,4539 SW Concord St,Seattle,WA,98136,875000,4,2.5,Lincoln Park,2470,5000,1994,211,354,,Sold,,,http://www.redfin.com/WA/Seattle/4539-SW-Concord-St-98136/home/158567,NWMLS,1547129,N,Y,47.5240532,-122.3919044
PAST SALE,March-6-2020,Single Family Residential,5253 Fauntleroy Way SW,Seattle,WA,98136,675000,3,3.5,West Seattle,1627,1514,2019,190,415,,Sold,,,http://www.redfin.com/WA/Seattle/5253-Fauntleroy-Way-SW-98136/home/170206132,NWMLS,1551152,N,Y,47.5540925,-122.3819652
PAST SALE,February-10-2020,Single Family Residential,10205 37th Ave SW,Seattle,WA,98146,470000,3,1.25,Arbor Heights,940,6000,1948,215,500,,Sold,,,http://www.redfin.com/WA/Seattle/10205-37th-Ave-SW-98146/home/155889,NWMLS,1554124,N,Y,47.5115502,-122.3785865
PAST SALE,February-26-2020,Single Family Residential,3908 SW 97th St,Seattle,WA,98136,760000,3,2.5,Arbor Heights,2740,7200,1971,199,277,,Sold,,,http://www.redfin.com/WA/Seattle/3908-SW-97th-St-98136/home/155117,NWMLS,1559087,N,Y,47.5168108,-122.3825883
PAST SALE,October-18-2019,Single Family Residential,2811 NW 66th St,Seattle,WA,98117,625000,1,1.0,Crown Hill,1380,5000,1922,330,453,,Sold,,,http://www.redfin.com/WA/Seattle/2811-NW-66th-St-98117/home/165241,NWMLS,1521920,N,Y,47.6764354,-122.3935836
PAST SALE,November-18-2019,Single Family Residential,3221 13th Ave W,Seattle,WA,98119,807000,3,1.0,Queen Anne,1600,6000,1916,299,504,,Sold,,,http://www.redfin.com/WA/Seattle/3221-13th-Ave-W-98119/home/130261,NWMLS,1524690,N,Y,47.6492594,-122.3738479
PAST SALE,February-20-2020,Single Family Residential,9530 Mary Ave NW,Seattle,WA,98117,1520000,9,5.5,Crown Hill,5160,10618,2000,205,295,,Sold,,,http://www.redfin.com/WA/Seattle/9530-Mary-Ave-NW-98117/home/97136,NWMLS,1533341,N,Y,47.6988261,-122.3750732
PAST SALE,January-14-2020,Single Family Residential,2621 40th Ave W,Seattle,WA,98199,1630000,4,2.5,Magnolia,3460,6902,1940,242,471,,Sold,,,http://www.redfin.com/WA/Seattle/2621-40th-Ave-W-98199/home/125325,NWMLS,1535996,N,Y,47.643938,-122.4087448
PAST SALE,September-23-2019,Single Family Residential,3255 W Viewmont Way W,Seattle,WA,98199,1198000,4,2.5,Magnolia,2444,4350,1943,355,490,,Sold,,,http://www.redfin.com/WA/Seattle/3255-W-Viewmont-Way-W-98199/home/126233,NWMLS,1499941,N,Y,47.6502745,-122.4098197
PAST SALE,December-18-2019,Single Family Residential,2007 NW 60th St,Seattle,WA,98107,1069550,3,2.25,Ballard,1771,1755,2019,269,604,,Sold,,,http://www.redfin.com/WA/Seattle/2007-NW-60th-St-98107/home/494349,NWMLS,1539348,N,Y,47.67227819972501,-122.38268207379653
PAST SALE,September-30-2019,Single Family Residential,3406 NW 56th St,Seattle,WA,98107,762500,3,1.5,Sunset Hill,1420,6000,1944,348,537,,Sold,,,http://www.redfin.com/WA/Seattle/3406-NW-56th-St-98107/home/162261,NWMLS,1505625,N,Y,47.6697538,-122.4014991
PAST SALE,February-18-2020,Single Family Residential,2009 NW 60th St,Seattle,WA,98107,1069550,3,2.25,Ballard,1771,1825,2020,207,604,,Sold,,,http://www.redfin.com/WA/Seattle/2009-NW-60th-St-98107/home/145709083,NWMLS,1540526,N,Y,47.6721643,-122.3826098
PAST SALE,December-31-2019,Single Family Residential,3409 13th Ave W,Seattle,WA,98119,1270000,3,2.0,Queen Anne,2990,6000,1908,256,425,,Sold,,,http://www.redfin.com/WA/Seattle/3409-13th-Ave-W-98119/home/129449,NWMLS,1497235,N,Y,47.6506395,-122.3738268
PAST SALE,December-13-2019,Single Family Residential,7039 17th Ave NW,Seattle,WA,98117,1810000,5,3.5,Ballard,3568,3825,2019,274,507,,Sold,,,http://www.redfin.com/WA/Seattle/7039-17th-Ave-NW-98117/home/165707,NWMLS,1534909,N,Y,47.68071,-122.3791974
PAST SALE,February-7-2020,Single Family Residential,10557 13th Ave NW,Seattle,WA,98177,925000,3,2.0,Blue Ridge,3020,8340,1948,218,306,87,Sold,,,http://www.redfin.com/WA/Seattle/10557-13th-Ave-NW-98177/home/288075,NWMLS,1523584,N,Y,47.7068337,-122.3730671
PAST SALE,February-3-2020,Single Family Residential,5926 36th Ave SW,Seattle,WA,98126,870000,3,1.75,Fairmount,2120,6400,1938,222,410,,Sold,,,http://www.redfin.com/WA/Seattle/5926-36th-Ave-SW-98126/home/471738,NWMLS,1552912,N,Y,47.5493411,-122.3773405
PAST SALE,February-14-2020,Single Family Residential,10628 34th Ave SW,Seattle,WA,98146,450000,2,1.0,Arbor Heights,840,7874,1956,211,536,,Sold,,,http://www.redfin.com/WA/Seattle/10628-34th-Ave-SW-98146/home/158482,NWMLS,1565773,N,Y,47.5072961,-122.3743804
PAST SALE,January-15-2020,Single Family Residential,3528 SW 105th St,Seattle,WA,98146,575000,4,1.0,Arbor Heights,1344,7850,1948,241,428,,Sold,,,http://www.redfin.com/WA/Seattle/3528-SW-105th-St-98146/home/155542,NWMLS,1534802,N,Y,47.5092763,-122.3772268
PAST SALE,February-3-2020,Single Family Residential,2829 SW 106th,Seattle,WA,98146,665000,4,3.0,Seattle,1790,5700,1998,222,372,,Sold,,,http://www.redfin.com/WA/Seattle/2829-SW-106th-St-98146/home/179637,NWMLS,1549769,N,Y,47.5079002,-122.3695369
PAST SALE,,Multi-Family (2-4 Unit),5213 Delridge Way SW,Seattle,WA,98106,586238,4,1.75,,2120,4960,1927,,277,,,,,http://www.redfin.com/WA/Seattle/5213-Delridge-Way-SW-98106/home/159675,,,N,Y,47.5545013,-122.3634468
PAST SALE,December-23-2019,Single Family Residential,8137 34th Ave SW,Seattle,WA,98126,385000,2,1.0,Westwood,620,4760,1941,264,621,,Sold,,,http://www.redfin.com/WA/Seattle/8137-34th-Ave-SW-98126/home/472011,NWMLS,1520631,N,Y,47.5289892,-122.3755868
PAST SALE,November-8-2019,Single Family Residential,7309 28th Ave SW,Seattle,WA,98126,485000,4,1.0,West Seattle,1870,5100,1945,309,259,,Sold,,,http://www.redfin.com/WA/Seattle/7309-28th-Ave-SW-98126/home/472154,NWMLS,1476857,N,Y,47.537047,-122.3688504
PAST SALE,February-18-2020,Single Family Residential,10622 34th Ave SW,Seattle,WA,98146,650000,5,1.75,Arroyo,2700,7874,1963,207,241,,Sold,,,http://www.redfin.com/WA/Seattle/10622-34th-Ave-SW-98146/home/156396,NWMLS,1555412,N,Y,47.507441,-122.374362
PAST SALE,February-26-2020,Single Family Residential,7557 31st Ave SW,Seattle,WA,98126,725000,6,3.0,Westwood,3238,5696,1925,199,224,,Sold,,,http://www.redfin.com/WA/Seattle/7557-31st-Ave-SW-98126/home/472594,NWMLS,1557043,N,Y,47.5339186,-122.3728201
PAST SALE,October-10-2019,Single Family Residential,8334 25th Ave NW,Seattle,WA,98117,530000,2,1.0,Loyal Heights,1180,5400,1925,338,449,,Sold,,,http://www.redfin.com/WA/Seattle/8334-25th-Ave-NW-98117/home/167081,NWMLS,1516609,N,Y,47.6900131,-122.3884473
PAST SALE,October-4-2019,Single Family Residential,8902 23rd Ave NW,Seattle,WA,98117,950000,3,1.5,Olympic Manor,2180,6000,1956,344,436,,Sold,,,http://www.redfin.com/WA/Seattle/8902-23rd-Ave-NW-98117/home/289591,NWMLS,1510736,N,Y,47.6931579,-122.3847336
PAST SALE,October-3-2019,Single Family Residential,7349 21st Ave NW,Seattle,WA,98117,810000,5,2.75,Ballard,2110,5126,1926,345,384,,Sold,,,http://www.redfin.com/WA/Seattle/7349-21st-Ave-NW-98117/home/166091,NWMLS,1496378,N,Y,47.6827885,-122.3834809
PAST SALE,February-5-2020,Single Family Residential,7519 26th Ave NW,Seattle,WA,98117,1040000,4,2.75,Loyal Heights,2630,3880,1994,220,395,,Sold,,,http://www.redfin.com/WA/Seattle/7519-26th-Ave-NW-98117/home/165245,NWMLS,1547130,N,Y,47.6837239,-122.3900265
PAST SALE,December-13-2019,Single Family Residential,6555 Jones Ave NW,Seattle,WA,98117,1670000,4,3.25,Ballard,3210,5100,2019,274,520,,Sold,,,http://www.redfin.com/WA/Seattle/6555-Jones-Ave-NW-98117/home/166435,NWMLS,1523720,N,Y,47.6774446,-122.3866537
PAST SALE,November-26-2019,Single Family Residential,3019 NW 94th St,Seattle,WA,98117,979000,3,2.5,North Beach,3000,6480,1957,291,326,,Sold,,,http://www.redfin.com/WA/Seattle/3019-NW-94th-St-98117/home/290056,NWMLS,1538285,N,Y,47.6968944,-122.396412
PAST SALE,December-11-2019,Single Family Residential,9046 Loyal Ave NW,Seattle,WA,98177,1195000,5,3.0,North Beach,3090,7030,1925,276,387,,Sold,,,http://www.redfin.com/WA/Seattle/9046-Loyal-Ave-NW-98117/home/289225,NWMLS,1537449,N,Y,47.6954427,-122.4000649
PAST SALE,March-10-2020,Single Family Residential,2447 NW 61st,Seattle,WA,98107,1000000,3,2.25,Ballard,1732,1600,2020,186,577,,Sold,,,http://www.redfin.com/WA/Seattle/2447-NW-61st-St-98107/home/2069500,NWMLS,1568642,N,Y,47.6728957,-122.3896861
PAST SALE,October-25-2019,Single Family Residential,7321 24th Ave NW,Seattle,WA,98117,700000,3,1.0,Ballard,2040,5500,1940,323,343,,Sold,,,http://www.redfin.com/WA/Seattle/7321-24th-Ave-NW-98117/home/163864,NWMLS,1521061,N,Y,47.6820113,-122.387844
PAST SALE,December-6-2019,Single Family Residential,2450 NW 64th St,Seattle,WA,98107,974950,4,2.25,Ballard,1935,1600,2019,281,504,,Sold,,,http://www.redfin.com/WA/Seattle/2450-NW-64th-St-98107/home/145709056,NWMLS,1536685,N,Y,47.6755151,-122.3898386
PAST SALE,September-20-2019,Single Family Residential,2326 37th Ave SW,Seattle,WA,98126,888888,4,1.75,North Admiral,2350,3675,1929,358,378,,Sold,,,http://www.redfin.com/WA/Seattle/2326-37th-Ave-SW-98126/home/150909,NWMLS,1480071,N,Y,47.5821781,-122.3774148
PAST SALE,February-13-2020,Single Family Residential,4705 SW Hinds St,Seattle,WA,98116,820000,3,1.75,West Seattle,2590,7056,1950,212,317,,Sold,,,http://www.redfin.com/WA/Seattle/4705-SW-Hinds-St-98116/home/330148,NWMLS,1554489,N,Y,47.573687,-122.3924007
PAST SALE,November-20-2019,Single Family Residential,3742 SW 100th St,Seattle,WA,98146,720000,3,2.5,Arbor Heights,1940,5320,1999,297,371,,Sold,,,http://www.redfin.com/WA/Seattle/3742-SW-100th-St-98126/home/155634,NWMLS,1507837,N,Y,47.5139825,-122.3809865
PAST SALE,November-18-2019,Single Family Residential,9830 31st Ave SW,Seattle,WA,98126,413000,3,1.0,Arbor Heights,830,6720,1942,299,498,,Sold,,,http://www.redfin.com/WA/Seattle/9830-31st-Ave-SW-98126/home/155640,NWMLS,1531668,N,Y,47.5148107,-122.3715988
PAST SALE,December-3-2019,Single Family Residential,3609 SW Roxbury St,Seattle,WA,98126,500000,2,2.0,Arbor Heights,880,10011,1941,284,568,,Sold,,,http://www.redfin.com/WA/Seattle/3609-SW-Roxbury-St-98126/home/155313,NWMLS,1539686,N,Y,47.5172165,-122.3784955
PAST SALE,December-10-2019,Single Family Residential,2717 NE 110th St,Seattle,WA,98125,617000,3,1.75,Meadowbrook,2220,7250,1916,277,278,,Sold,,,http://www.redfin.com/WA/Seattle/2717-NE-110th-St-98125/home/111321,NWMLS,1529916,N,Y,47.70815417,-122.2985789
PAST SALE,February-3-2020,Single Family Residential,10060 38th Ave NE,Seattle,WA,98125,900000,4,2.75,Meadowbrook,1920,7800,1951,222,469,,Sold,,,http://www.redfin.com/WA/Seattle/10060-38th-Ave-NE-98125/home/113894,NWMLS,1555536,N,Y,47.702783,-122.2878114
PAST SALE,October-11-2019,Single Family Residential,11550 Alton Ave NE,Seattle,WA,98125,545000,2,1.0,Meadowbrook,1520,7227,1947,337,359,,Sold,,,http://www.redfin.com/WA/Seattle/11550-Alton-Ave-NE-98125/home/111000,NWMLS,1504723,N,Y,47.7132981,-122.2847086
PAST SALE,September-24-2019,Single Family Residential,10038 31st Ave NE,Seattle,WA,98125,840000,4,1.75,Meadowbrook,2680,6270,1956,354,313,,Sold,,,http://www.redfin.com/WA/Seattle/10038-31st-Ave-NE-98125/home/113799,NWMLS,1475061,N,Y,47.7023454,-122.2950278
PAST SALE,November-13-2019,Single Family Residential,3511 NE 89th St,Seattle,WA,98115,699900,4,2.0,Wedgwood,1710,5100,1926,304,409,,Sold,,,http://www.redfin.com/WA/Seattle/3511-NE-89th-St-98115/home/315514,NWMLS,1529364,N,Y,47.6928823,-122.2900639
PAST SALE,January-24-2020,Single Family Residential,12714 42ND Ave NE,Seattle,WA,98125,965000,5,2.5,Cedar Park,3240,9600,1956,232,298,,Sold,,,http://www.redfin.com/WA/Seattle/12714-42nd-Ave-NE-98125/home/319315,NWMLS,1517648,N,Y,47.7216322,-122.282385
PAST SALE,November-19-2019,Single Family Residential,10320 Ravenna Ave NE,Seattle,WA,98125,775000,4,3.0,Lake City,2150,8526,1994,298,360,,Sold,,,http://www.redfin.com/WA/Seattle/10320-Ravenna-Ave-NE-98125/home/114019,NWMLS,1521352,N,Y,47.7036847,-122.2979996
PAST SALE,November-21-2019,Single Family Residential,12035 B 33rd Ave NE,Seattle,WA,98125,595000,3,1.75,Lake City,1620,1790,2019,296,367,,Sold,,,http://www.redfin.com/WA/Seattle/12035-33rd-Ave-NE-98125/unit-B/home/166809603,NWMLS,1535633,N,Y,47.7166125,-122.2931435
PAST SALE,November-12-2019,Single Family Residential,2716 NE 105th St,Seattle,WA,98125,785000,3,2.5,Meadowbrook,2300,7209,1993,305,341,,Sold,,,http://www.redfin.com/WA/Seattle/2716-NE-105th-St-98125/home/112186,NWMLS,1519664,N,Y,47.7049714,-122.2979899
PAST SALE,November-1-2019,Single Family Residential,10646 Alton Pl NE,Seattle,WA,98125,663000,4,2.0,Matthews Beach,2010,9480,1952,316,330,,Sold,,,http://www.redfin.com/WA/Seattle/10646-Alton-Pl-NE-98125/home/113211,NWMLS,1514519,N,Y,47.7060401,-122.2804164
PAST SALE,September-16-2019,Single Family Residential,11527 36th Ave NE,Seattle,WA,98125,924950,4,3.5,Meadowbrook,3150,6350,1989,362,294,,Sold,,,http://www.redfin.com/WA/Seattle/11527-36th-Ave-NE-98125/home/111424,NWMLS,1501037,N,Y,47.7127999,-122.289588
PAST SALE,February-14-2020,Single Family Residential,3814 NE 87th St,Seattle,WA,98115,1005000,3,2.25,Wedgwood,1910,6120,1975,211,526,,Sold,,,http://www.redfin.com/WA/Seattle/3814-NE-87th-St-98115/home/315528,NWMLS,1553730,N,Y,47.6918713,-122.287316
PAST SALE,February-24-2020,Single Family Residential,12042 33rd Ave NE,Seattle,WA,98125,558000,3,2.5,Lake City,1677,1309,2006,201,333,,Sold,,,http://www.redfin.com/WA/Seattle/12042-33rd-Ave-NE-98125/home/8190286,NWMLS,1540741,N,Y,47.7167946,-122.2925864
PAST SALE,October-28-2019,Single Family Residential,11350 34th Ave NE,Seattle,WA,98125,770000,3,1.75,Meadowbrook,1660,7740,1948,320,464,,Sold,,,http://www.redfin.com/WA/Seattle/11350-34th-Ave-NE-98125/home/112213,NWMLS,1526550,N,Y,47.7116635,-122.2917119
PAST SALE,November-14-2019,Single Family Residential,11312 30th Ave NE,Seattle,WA,98125,715000,3,1.5,Meadowbrook,1830,7850,1952,303,391,,Sold,,,http://www.redfin.com/WA/Seattle/11312-30th-Ave-NE-98125/home/111454,NWMLS,1532679,N,Y,47.7106272,-122.2959652
PAST SALE,February-26-2020,Single Family Residential,3848 NE 87th St,Seattle,WA,98115,1065000,4,2.5,Wedgwood,2010,4641,1985,199,530,,Sold,,,http://www.redfin.com/WA/Seattle/3848-NE-87th-St-98115/home/316659,NWMLS,1557654,N,Y,47.6918375,-122.2857877
PAST SALE,February-28-2020,Single Family Residential,11347 Sand Point Way NE,Seattle,WA,98125,753000,3,2.5,Matthews Beach,2040,7554,1941,197,369,,Sold,,,http://www.redfin.com/WA/Seattle/11347-Sand-Point-Way-NE-98125/home/111801,NWMLS,1556613,N,Y,47.7120364,-122.281939
PAST SALE,October-23-2019,Single Family Residential,9041 49th Ave NE,Seattle,WA,98115,489000,3,1.0,Matthews Beach,900,4800,1958,325,543,,Sold,,,http://www.redfin.com/WA/Seattle/9041-49th-Ave-NE-98115/home/318704,NWMLS,1514237,N,Y,47.6944767,-122.2738493
PAST SALE,March-16-2020,Single Family Residential,10329 40th Ave NE,Seattle,WA,98125,912000,3,1.75,Meadowbrook,2040,12236,1947,180,447,,Sold,,,http://www.redfin.com/WA/Seattle/10329-40th-Ave-NE-98125/home/112734,NWMLS,1570298,N,Y,47.7035862,-122.28577
PAST SALE,December-16-2019,Single Family Residential,4224 NE 124th,Seattle,WA,98125,760000,4,2.0,Cedar Park,2460,7215,1977,271,309,,Sold,,,http://www.redfin.com/WA/Seattle/4224-NE-124th-St-98125/home/319597,NWMLS,1490240,N,Y,47.7185147,-122.282041
PAST SALE,,Single Family Residential,11903 Exeter Ave NE,Seattle,WA,98125,220000,2,1.0,,1670,6212,1947,,132,,,,,http://www.redfin.com/WA/Seattle/11903-Exeter-Ave-NE-98125/home/319238,,,N,Y,47.7151779,-122.281596
